ID,year,price,mileage,tax,mpg,model_A1,model_A3,model_A5,model_A6,model_Q2,model_Q3,model_Q5,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,engineSize_Medium,engineSize_Small,engineSize_XLarge,engineSize_XSmall,engineSize_XXLarge,engineSize_XXSmall,state_New
0.045933734939759,2017.0,19495.0,0.3422137438056396,0.1132075471698113,0.6984732824427482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11026247848537,2019.0,33888.0,0.0283953865719422,0.5471698113207547,0.0133587786259541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4661144578313253,2016.0,19990.0,0.2126145682585624,0.5471698113207547,0.3282442748091604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9603055077452668,2011.0,7495.0,0.6654826119370258,0.4716981132075472,0.4312977099236641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0996127366609294,2019.0,32996.0,0.0778187080647283,0.5471698113207547,0.1736641221374045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9205034423407916,2012.0,8975.0,0.7674428803227645,0.4716981132075472,0.5610687022900764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7746342512908778,2016.0,13797.0,0.5762070780160505,0.1132075471698113,0.6393129770992367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5663726333907056,2019.0,32499.0,0.0493356137350348,0.5660377358490566,0.0725190839694657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8381024096385542,2013.0,10500.0,0.7638249353155286,0.5471698113207547,0.4312977099236641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9689113597246128,2019.0,32000.0,0.0306538613340349,0.5660377358490566,0.0190839694656488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9784853700516352,2017.0,21490.0,0.2021444546770162,0.5660377358490566,0.3282442748091604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8104561101549054,2016.0,17499.0,0.4014274437574003,0.5471698113207547,0.3950381679389313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4251290877796902,2016.0,12990.0,0.3911546726307942,0.0,0.6984732824427482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7167598967297762,2017.0,14444.0,0.2850502126913125,0.5471698113207547,0.4713740458015267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6358648881239243,2018.0,17300.0,0.2646581590141648,0.5471698113207547,0.4122137404580153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2626936316695353,2019.0,31395.0,0.0256874095513748,0.5471698113207547,0.1622137404580154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0693846815834767,2019.0,38995.0,0.0471867736701311,0.5471698113207547,0.133587786259542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.537435456110155,2019.0,20750.0,0.0241196333815726,0.5471698113207547,0.3606870229007635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3132530120481928,2013.0,13499.0,0.4755514625268605,0.7547169811320755,0.3282442748091604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.557659208261618,2018.0,26900.0,0.1644520457834495,0.5660377358490566,0.3759541984732825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4688037865748709,2020.0,42500.0,0.0328904091566899,0.5471698113207547,0.133587786259542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5443201376936316,2019.0,26000.0,0.0822150594220058,0.5471698113207547,0.1946564885496183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3893072289156626,2017.0,26490.0,0.3014954172696575,0.5471698113207547,0.4713740458015267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7624784853700517,2014.0,8499.0,0.3549861860281542,0.0,0.8320610687022902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4444922547332186,2020.0,22750.0,0.032879445686971,0.5471698113207547,0.2690839694656488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4666523235800344,2017.0,17490.0,0.1973424549401394,0.5471698113207547,0.7614503816793894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.756131669535284,2015.0,10299.0,0.342487830548612,0.0,0.9541984732824432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.150709982788296,2019.0,21790.0,0.0581502433890277,0.5471698113207547,0.1946564885496183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5047332185886403,2017.0,16272.0,0.0803183791606367,0.0754716981132075,0.5610687022900764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3255163511187607,2019.0,19000.0,0.0760206990308292,0.5471698113207547,0.3282442748091604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8582185886402754,2016.0,19499.0,0.2408455027847213,0.5471698113207547,0.4923664122137405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.665447504302926,2020.0,37888.0,0.0657808183133798,0.5471698113207547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2808734939759036,2018.0,18995.0,0.2049730298644915,0.5471698113207547,0.3759541984732825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2162220309810671,2020.0,29995.0,0.0438538788755865,0.5471698113207547,0.1431297709923664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8888769363166954,2016.0,17495.0,0.3005744858132702,0.4716981132075472,0.5381679389312979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3553141135972461,2019.0,35500.0,0.0364206464061746,0.5660377358490566,0.1431297709923664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3296041308089501,2016.0,11491.0,0.2283252203657413,0.1132075471698113,0.5133587786259544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3126075731497418,2017.0,15698.0,0.1801736613603473,0.5471698113207547,0.7614503816793894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3319707401032702,2016.0,12992.0,0.4970617901153357,0.5471698113207547,0.3950381679389313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5394793459552496,2015.0,15999.0,0.3190588957593299,0.0754716981132075,0.7290076335877866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
