model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,state_New,state_Used
6,2017,16600,28105.0,30,62.8,5,0,1,0,1,0,0,0,1
0,2020,25250,3999.0,145,44.1,2,0,0,1,0,0,1,0,1
1,2018,18998,12186.0,145,60.1,0,0,1,0,0,0,1,0,1
7,2016,21440,40063.0,200,47.1,5,0,0,1,1,0,0,0,1
1,2017,13500,51578.0,20,60.1,1,0,1,0,0,0,1,0,1
5,2018,18000,17728.0,150,52.3,1,0,1,0,0,0,1,0,1
0,2014,7800,55000.0,125,53.3,1,0,1,0,0,0,1,0,1
1,2016,23482,22499.0,160,43.5,5,0,0,1,0,0,1,0,1
5,2019,30990,0.0,145,33.2,5,1,0,0,0,0,1,1,0
7,2019,30750,10301.0,145,39.2,5,1,0,0,1,0,0,0,1
0,2014,10990,50500.0,20,68.9,5,0,1,0,1,0,0,0,1
2,2016,16998,28753.0,20,68.9,5,0,1,0,1,0,0,0,1
0,2016,10998,34507.0,0,76.3,3,0,1,0,1,0,0,0,1
0,2017,13400,22653.0,145,64.2,0,0,0,1,0,0,1,0,1
6,2019,30790,6119.0,150,31.7,5,0,0,1,0,0,1,0,1
0,2015,10470,52902.0,30,58.9,1,0,1,0,0,0,1,0,1
7,2019,35000,6700.0,150,38.2,5,1,0,0,1,0,0,0,1
0,2020,28445,0.0,145,40.4,5,1,0,0,0,0,1,1,0
6,2016,17325,39551.0,145,52.3,5,0,1,0,1,0,0,0,1
1,2017,19998,20239.0,145,56.5,5,0,0,1,1,0,0,0,1
2,2016,13799,32073.0,0,74.3,5,0,1,0,1,0,0,0,1
5,2017,20950,22216.0,150,54.3,1,0,0,1,0,0,1,0,1
7,2016,21495,34821.0,200,47.1,5,0,0,1,1,0,0,0,1
7,2019,37990,10000.0,145,38.2,5,0,0,1,1,0,0,0,1
2,2017,15950,41830.0,20,70.6,5,0,1,0,1,0,0,0,1
3,2017,20000,40000.0,145,67.3,5,0,0,1,1,0,0,0,1
1,2016,12866,24672.0,30,64.2,5,1,0,0,1,0,0,0,1
2,2017,20250,11368.0,145,51.4,1,0,1,0,0,0,1,0,1
3,2019,36444,10897.0,145,47.9,5,0,0,1,1,0,0,0,1
5,2019,21226,10472.0,145,44.1,0,0,1,0,0,0,1,0,1
2,2018,19500,6063.0,150,51.4,1,0,1,0,0,0,1,0,1
2,2015,12698,36081.0,145,55.4,5,0,1,0,1,0,0,0,1
1,2019,20000,2411.0,145,49.6,3,0,1,0,1,0,0,0,1
2,2016,20950,27800.0,125,58.9,6,0,0,1,1,0,0,0,1
0,2020,24990,5000.0,145,44.8,2,0,0,1,0,0,1,0,1
1,2019,21920,7154.0,145,52.3,3,0,1,0,1,0,0,0,1
0,2016,11990,15982.0,0,67.3,0,0,1,0,0,0,1,0,1
2,2019,24950,5268.0,145,39.2,5,1,0,0,0,0,1,0,1
4,2019,60000,0.0,145,35.8,6,1,0,0,1,0,0,1,0
5,2019,22950,5786.0,145,40.9,2,0,1,0,0,0,1,0,1
6,2019,26888,1500.0,145,42.8,5,0,1,0,1,0,0,0,1
6,2017,19000,18698.0,145,49.6,1,0,1,0,0,0,1,0,1
0,2016,10994,36951.0,0,67.3,0,0,1,0,0,0,1,0,1
0,2015,8751,57397.0,0,80.7,3,0,1,0,1,0,0,0,1
4,2019,31500,6001.0,145,47.9,5,1,0,0,1,0,0,0,1
6,2017,15480,24780.0,125,51.4,1,0,1,0,0,0,1,0,1
5,2019,28800,4360.0,145,33.2,5,1,0,0,0,0,1,0,1
4,2017,19500,38000.0,30,61.4,5,0,0,1,1,0,0,0,1
0,2016,12710,33309.0,20,72.4,3,0,1,0,1,0,0,0,1
3,2019,29745,3000.0,145,37.2,5,0,1,0,0,0,1,0,1
7,2013,15995,50000.0,205,47.1,5,1,0,0,1,0,0,0,1
4,2015,10990,70000.0,30,65.7,5,0,1,0,1,0,0,0,1
6,2020,29990,5000.0,145,40.9,5,0,1,0,1,0,0,0,1
0,2020,24500,4000.0,145,44.8,2,0,0,1,0,0,1,0,1
7,2018,29691,23657.0,145,40.4,5,0,0,1,0,0,1,0,1
2,2019,25990,5500.0,145,38.7,5,1,0,0,0,0,1,0,1
7,2019,37966,4293.0,145,32.1,5,0,0,1,0,0,1,0,1
1,2016,12998,32923.0,20,72.4,3,0,1,0,1,0,0,0,1
3,2019,28950,4750.0,145,51.4,5,0,0,1,1,0,0,0,1
7,2019,39950,5937.0,145,38.2,5,0,0,1,1,0,0,0,1
2,2016,14998,32379.0,0,74.3,5,0,1,0,1,0,0,0,1
1,2017,19995,16103.0,145,65.7,5,0,1,0,1,0,0,0,1
6,2016,16700,38564.0,145,52.3,5,0,1,0,1,0,0,0,1
0,2018,15290,21633.0,150,47.9,0,0,1,0,0,0,1,0,1
5,2018,21790,10200.0,145,52.3,1,0,0,1,0,0,1,0,1
3,2019,28990,3731.0,145,39.8,5,1,0,0,0,0,1,0,1
1,2019,22000,14560.0,145,41.5,2,1,0,0,0,0,1,0,1
1,2014,10799,44880.0,30,56.5,1,1,0,0,0,0,1,0,1
7,2016,22495,17550.0,200,47.1,5,0,0,1,1,0,0,0,1
5,2019,26132,5713.0,145,44.8,3,0,0,1,1,0,0,0,1
2,2018,16300,46415.0,145,51.4,1,0,0,1,0,0,1,0,1
1,2016,13900,31525.0,30,55.4,1,0,0,1,0,0,1,0,1
7,2016,22000,22990.0,200,47.1,5,0,0,1,1,0,0,0,1
6,2019,27900,4288.0,145,39.8,2,0,1,0,0,0,1,0,1
4,2019,43888,8735.0,145,37.7,6,0,0,1,1,0,0,0,1
0,2017,12290,25774.0,150,57.6,1,0,1,0,0,0,1,0,1
1,2016,18900,31574.0,200,42.8,4,0,0,1,0,0,1,0,1
0,2017,14400,29271.0,30,55.4,1,0,1,0,0,0,1,0,1
5,2017,20495,36000.0,150,52.3,1,1,0,0,0,0,1,0,1
6,2017,16300,26951.0,150,51.4,1,0,1,0,0,0,1,0,1
4,2019,31500,5235.0,145,47.9,5,1,0,0,1,0,0,0,1
1,2019,25950,7261.0,145,51.4,5,0,0,1,1,0,0,0,1
7,2019,32490,10499.0,145,38.2,5,1,0,0,1,0,0,0,1
1,2014,14102,56732.0,125,57.6,5,0,0,1,1,0,0,0,1
3,2014,12998,80902.0,125,60.1,5,0,0,1,1,0,0,0,1
7,2019,35444,1500.0,145,38.2,5,1,0,0,1,0,0,0,1
7,2015,21995,18188.0,200,47.1,5,0,0,1,1,0,0,0,1
1,2017,18990,21130.0,145,65.7,5,0,1,0,1,0,0,0,1
0,2020,21000,3999.0,145,47.9,0,0,1,0,0,0,1,0,1
3,2019,26990,11479.0,145,39.8,5,0,0,1,0,0,1,0,1
1,2019,23495,7378.0,145,52.3,3,1,0,0,1,0,0,0,1
5,2019,19950,10000.0,145,49.6,3,0,1,0,1,0,0,0,1
0,2017,13990,15038.0,145,55.4,1,0,1,0,0,0,1,0,1
1,2017,16991,44180.0,30,58.9,1,0,1,0,0,0,1,0,1
6,2019,25946,12186.0,145,48.7,5,0,0,1,1,0,0,0,1
6,2017,15995,39659.0,145,61.4,5,0,1,0,1,0,0,0,1
4,2016,18999,35784.0,30,61.4,6,1,0,0,1,0,0,0,1
0,2015,11000,25621.0,0,80.7,3,0,1,0,1,0,0,0,1
3,2015,18990,43417.0,160,50.4,5,0,0,1,1,0,0,0,1
4,2016,20192,24831.0,30,61.4,5,0,0,1,1,0,0,0,1
6,2019,30995,4173.0,145,40.9,5,0,1,0,1,0,0,0,1
0,2017,12990,22488.0,0,67.3,0,0,1,0,0,0,1,0,1
3,2016,19298,17272.0,125,57.6,5,0,1,0,1,0,0,0,1
0,2013,11350,19500.0,125,53.3,1,0,0,1,0,0,1,0,1
6,2013,11498,61278.0,145,54.3,5,0,1,0,1,0,0,0,1
1,2018,19790,20900.0,145,54.3,2,0,1,0,0,0,1,0,1
3,2019,26990,9000.0,145,39.8,5,1,0,0,0,0,1,0,1
1,2016,15700,18021.0,30,60.1,1,0,1,0,0,0,1,0,1
0,2019,21495,3846.0,145,44.8,2,0,0,1,0,0,1,0,1
4,2017,18000,47887.0,20,64.2,5,1,0,0,1,0,0,0,1
6,2016,18250,38235.0,160,50.4,5,1,0,0,1,0,0,0,1
1,2017,19500,7251.0,30,60.1,1,0,1,0,0,0,1,0,1
7,2017,25450,23966.0,145,56.5,5,0,0,1,1,0,0,0,1
0,2016,12495,20645.0,30,56.5,1,0,1,0,0,0,1,0,1
6,2019,30990,6000.0,145,47.1,5,1,0,0,1,0,0,0,1
2,2017,16288,15365.0,145,52.3,1,0,1,0,0,0,1,0,1
1,2012,6899,88394.0,125,60.1,5,0,1,0,1,0,0,0,1
3,2020,28888,1500.0,145,51.4,5,0,0,1,1,0,0,0,1
3,2019,25995,7200.0,145,40.4,5,0,0,1,0,0,1,0,1
0,2017,14761,21054.0,30,58.9,1,0,1,0,0,0,1,0,1
0,2015,11199,32199.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2019,21490,15116.0,145,42.2,2,1,0,0,0,0,1,0,1
1,2015,9800,40573.0,0,74.3,3,0,1,0,1,0,0,0,1
7,2013,18990,52822.0,260,35.8,5,1,0,0,0,0,1,0,1
0,2018,15300,13741.0,145,67.3,0,0,1,0,0,0,1,0,1
4,2016,17998,55659.0,30,58.9,5,0,0,1,1,0,0,0,1
7,2019,40991,2000.0,145,32.1,5,1,0,0,0,0,1,0,1
2,2016,11790,68441.0,0,72.4,5,0,0,1,1,0,0,0,1
1,2017,12575,36792.0,20,61.4,1,0,1,0,0,0,1,0,1
6,2019,29995,1832.0,145,42.8,5,0,1,0,1,0,0,0,1
7,2016,18000,71870.0,200,47.1,5,1,0,0,1,0,0,0,1
6,2020,38990,5000.0,145,39.8,2,0,0,1,0,0,1,0,1
1,2017,28350,15336.0,150,43.5,5,1,0,0,0,0,1,0,1
2,2019,46888,3988.0,145,39.2,6,1,0,0,1,0,0,0,1
0,2015,9898,40170.0,30,57.6,1,0,1,0,0,0,1,0,1
4,2017,18950,36627.0,145,64.2,5,0,0,1,1,0,0,0,1
0,2017,14990,29900.0,145,72.4,3,0,0,1,1,0,0,0,1
2,2017,14849,58670.0,0,74.3,5,0,1,0,1,0,0,0,1
6,2015,13300,54890.0,125,60.1,5,0,1,0,1,0,0,0,1
3,2019,31990,1585.0,145,37.2,5,1,0,0,0,0,1,0,1
4,2020,52500,2000.0,145,50.4,5,0,0,1,1,0,0,0,1
6,2019,25491,2714.0,145,42.8,5,0,1,0,1,0,0,0,1
3,2017,20996,22877.0,145,47.9,5,0,0,1,0,0,1,0,1
1,2019,19950,2583.0,145,51.4,3,0,1,0,1,0,0,0,1
1,2015,10490,43000.0,30,58.9,1,0,1,0,0,0,1,0,1
3,2019,26940,0.0,145,62.8,5,1,0,0,1,0,0,1,0
4,2016,18750,22398.0,20,64.2,5,0,0,1,1,0,0,0,1
0,2014,13750,24900.0,20,60.1,1,0,0,1,0,0,1,0,1
1,2015,17299,13357.0,160,43.5,4,1,0,0,0,0,1,0,1
3,2019,28950,3153.0,145,48.7,5,1,0,0,1,0,0,0,1
2,2018,27995,13711.0,145,36.7,6,1,0,0,0,0,1,0,1
4,2017,20250,41272.0,145,61.4,5,0,0,1,1,0,0,0,1
2,2018,24790,26796.0,145,44.8,5,1,0,0,0,0,1,0,1
3,2020,40990,2900.0,145,44.8,5,0,0,1,1,0,0,0,1
4,2016,14995,70000.0,125,57.6,5,0,0,1,1,0,0,0,1
0,2016,11000,29526.0,0,67.3,0,0,1,0,0,0,1,0,1
7,2019,37900,2100.0,145,38.2,5,1,0,0,1,0,0,0,1
5,2017,20000,7400.0,150,54.3,1,1,0,0,0,0,1,0,1
6,2020,29970,1015.0,150,40.9,2,0,1,0,0,0,1,0,1
7,2019,34490,5000.0,145,32.1,5,1,0,0,0,0,1,0,1
6,2019,33990,6000.0,145,47.1,5,0,0,1,1,0,0,0,1
5,2018,16235,5033.0,145,55.4,0,0,1,0,0,0,1,0,1
5,2019,22444,4000.0,145,47.9,3,0,1,0,1,0,0,0,1
3,2019,25895,9391.0,145,39.8,5,0,0,1,0,0,1,0,1
3,2016,17650,31292.0,145,53.3,5,0,1,0,1,0,0,0,1
1,2016,10990,57097.0,0,83.1,3,0,1,0,1,0,0,0,1
2,2016,14990,68148.0,30,67.3,5,1,0,0,1,0,0,0,1
7,2019,34991,6836.0,145,38.2,5,0,0,1,1,0,0,0,1
0,2020,21000,4500.0,145,47.9,0,0,1,0,0,0,1,0,1
3,2015,11100,44757.0,30,61.4,5,0,1,0,1,0,0,0,1
1,2019,21950,1985.0,145,40.9,5,1,0,0,0,0,1,0,1
4,2019,28360,15700.0,145,47.9,5,0,0,1,1,0,0,0,1
4,2020,35000,3999.0,145,47.1,5,0,0,1,1,0,0,0,1
5,2017,19995,33523.0,145,58.9,5,1,0,0,1,0,0,0,1
0,2016,10550,40494.0,0,67.3,0,0,1,0,0,0,1,0,1
1,2016,14490,47537.0,125,52.3,1,0,1,0,0,0,1,0,1
3,2012,10295,66000.0,30,60.1,5,0,1,0,1,0,0,0,1
7,2020,51970,0.0,145,34.5,6,0,0,1,1,0,0,1,0
4,2016,17498,24405.0,20,64.2,5,0,0,1,1,0,0,0,1
3,2016,17998,49936.0,145,56.5,5,0,1,0,1,0,0,0,1
1,2019,32990,2480.0,145,34.9,5,0,0,1,0,0,1,0,1
2,2019,42950,3440.0,145,40.9,6,1,0,0,1,0,0,0,1
0,2019,18990,2000.0,145,48.7,0,0,1,0,0,0,1,0,1
1,2017,20875,12650.0,145,54.3,2,0,1,0,0,0,1,0,1
3,2019,28450,2913.0,145,39.8,5,1,0,0,0,0,1,0,1
7,2014,21500,57924.0,260,41.5,6,1,0,0,1,0,0,0,1
4,2019,33298,4899.0,145,47.9,5,0,0,1,1,0,0,0,1
7,2020,36000,4500.0,145,38.2,5,0,0,1,1,0,0,0,1
1,2019,21450,3690.0,145,44.8,2,1,0,0,0,0,1,0,1
6,2017,24790,14059.0,150,40.4,5,1,0,0,0,0,1,0,1
7,2013,15998,50025.0,235,37.7,5,0,1,0,0,0,1,0,1
5,2020,24888,4000.0,145,43.5,2,0,1,0,0,0,1,0,1
4,2019,29000,0.0,145,47.9,5,1,0,0,1,0,0,1,0
0,2019,20991,11275.0,150,40.9,5,0,0,1,0,0,1,0,1
6,2017,21946,17266.0,145,47.9,1,0,0,1,0,0,1,0,1
5,2019,23990,4484.0,145,39.2,2,0,1,0,0,0,1,0,1
0,2016,11000,23707.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2019,33250,4620.0,150,34.5,5,0,0,1,0,0,1,0,1
7,2019,32000,5638.0,145,38.2,5,1,0,0,1,0,0,0,1
1,2013,8499,53566.0,20,67.3,5,0,1,0,1,0,0,0,1
6,2019,36990,5000.0,145,32.1,5,0,0,1,0,0,1,0,1
0,2019,21430,4569.0,150,40.9,5,1,0,0,0,0,1,0,1
2,2017,17998,21903.0,150,51.4,1,0,1,0,0,0,1,0,1
3,2020,25000,0.0,145,40.4,5,1,0,0,0,0,1,1,0
3,2017,30495,19527.0,150,37.7,6,0,0,1,0,0,1,0,1
0,2016,13585,25010.0,30,58.9,1,0,1,0,0,0,1,0,1
0,2016,11350,27673.0,0,67.3,0,0,1,0,0,0,1,0,1
2,2020,29000,0.0,145,54.3,5,0,0,1,1,0,0,1,0
0,2016,13500,39937.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2019,32000,0.0,145,34.9,5,1,0,0,0,0,1,1,0
6,2020,33462,7914.0,145,48.7,5,0,0,1,1,0,0,0,1
4,2018,24000,18300.0,145,61.4,5,0,0,1,1,0,0,0,1
4,2019,28990,7000.0,150,47.9,5,0,0,1,1,0,0,0,1
5,2018,22800,7899.0,150,52.3,1,0,0,1,0,0,1,0,1
2,2019,28490,0.0,145,47.9,5,0,0,1,1,0,0,1,0
6,2016,19500,19005.0,150,51.4,5,1,0,0,1,0,0,0,1
0,2013,6299,80814.0,0,74.3,3,0,1,0,1,0,0,0,1
4,2019,28750,5500.0,145,50.4,5,1,0,0,1,0,0,0,1
0,2014,8999,71836.0,30,57.6,1,0,1,0,0,0,1,0,1
3,2015,20990,34500.0,200,44.8,6,0,0,1,1,0,0,0,1
5,2018,15900,35967.0,145,55.4,0,0,1,0,0,0,1,0,1
4,2017,28500,26494.0,150,45.6,6,0,0,1,1,0,0,0,1
2,2017,13298,80005.0,145,70.6,5,0,1,0,1,0,0,0,1
6,2016,19840,28965.0,150,52.3,5,0,0,1,1,0,0,0,1
1,2015,9350,56726.0,20,68.9,5,0,1,0,1,0,0,0,1
1,2015,14990,39522.0,20,60.1,1,0,1,0,0,0,1,0,1
6,2016,18600,26325.0,150,52.3,5,0,1,0,1,0,0,0,1
2,2016,13398,36974.0,20,68.9,5,0,1,0,1,0,0,0,1
0,2017,13195,28502.0,30,56.5,1,0,1,0,0,0,1,0,1
4,2016,24000,35260.0,160,50.4,6,0,0,1,1,0,0,0,1
0,2014,9720,62871.0,20,60.1,1,0,1,0,0,0,1,0,1
7,2017,27450,21585.0,145,40.9,5,0,0,1,0,0,1,0,1
3,2019,26000,8000.0,145,48.7,5,0,0,1,1,0,0,0,1
1,2015,23000,32497.0,205,39.8,5,1,0,0,0,0,1,0,1
6,2016,18946,33072.0,160,50.4,5,0,0,1,1,0,0,0,1
0,2019,21000,9000.0,145,44.8,2,0,0,1,0,0,1,0,1
0,2017,11490,27804.0,30,57.6,1,0,1,0,0,0,1,0,1
5,2019,24526,5496.0,145,46.3,3,0,1,0,1,0,0,0,1
3,2016,18490,17117.0,150,54.3,5,0,0,1,1,0,0,0,1
1,2016,13500,42574.0,20,60.1,1,1,0,0,0,0,1,0,1
1,2019,21900,2442.0,145,51.4,3,0,1,0,1,0,0,0,1
1,2016,12699,23947.0,30,64.2,5,1,0,0,1,0,0,0,1
4,2017,26490,27379.0,200,45.6,6,0,0,1,1,0,0,0,1
0,2017,13700,15017.0,145,64.2,0,0,0,1,0,0,1,0,1
6,2019,28990,5454.0,145,47.1,5,1,0,0,1,0,0,0,1
2,2017,14485,70500.0,20,72.4,5,0,0,1,1,0,0,0,1
0,2018,17250,7629.0,150,56.5,1,1,0,0,0,0,1,0,1
1,2018,19995,17789.0,145,54.3,2,0,1,0,0,0,1,0,1
4,2018,30990,30569.0,145,50.4,6,0,0,1,1,0,0,0,1
5,2020,25888,4000.0,145,42.2,2,0,0,1,0,0,1,0,1
0,2015,12995,20042.0,30,57.6,1,0,1,0,0,0,1,0,1
0,2016,12890,31000.0,0,67.3,0,0,1,0,0,0,1,0,1
1,2017,17299,17982.0,145,58.9,1,0,1,0,0,0,1,0,1
0,2020,22990,5432.0,145,44.8,2,0,0,1,0,0,1,0,1
5,2020,23888,0.0,145,42.2,2,0,0,1,0,0,1,1,0
0,2015,14730,42255.0,235,39.8,5,0,1,0,0,0,1,0,1
7,2019,32400,11612.0,145,55.4,5,0,0,1,1,0,0,0,1
3,2016,17250,28000.0,125,58.9,5,0,0,1,1,0,0,0,1
5,2019,27840,10652.0,145,46.3,5,0,0,1,1,0,0,0,1
4,2019,29450,9647.0,150,50.4,5,1,0,0,1,0,0,0,1
6,2017,17954,21178.0,150,47.9,1,0,0,1,0,0,1,0,1
4,2019,34400,3972.0,145,39.8,6,0,0,1,1,0,0,0,1
6,2016,18698,30319.0,145,51.4,5,0,0,1,1,0,0,0,1
1,2017,16400,21695.0,30,58.9,1,0,1,0,0,0,1,0,1
5,2018,18490,18148.0,150,52.3,1,0,1,0,0,0,1,0,1
0,2015,10950,45000.0,30,56.5,1,0,1,0,0,0,1,0,1
2,2017,18444,20000.0,30,53.3,5,1,0,0,0,0,1,0,1
0,2017,13795,22104.0,30,57.6,1,0,0,1,0,0,1,0,1
1,2017,20680,20646.0,145,56.5,2,1,0,0,0,0,1,0,1
1,2019,24450,6552.0,150,44.1,2,0,1,0,0,0,1,0,1
1,2019,24990,6000.0,145,43.5,2,0,1,0,0,0,1,0,1
1,2017,18488,35329.0,150,47.9,5,0,0,1,0,0,1,0,1
2,2017,29996,11119.0,145,37.7,6,1,0,0,0,0,1,0,1
3,2019,28500,9357.0,145,40.4,5,1,0,0,0,0,1,0,1
2,2017,14498,15893.0,145,51.4,1,0,1,0,0,0,1,0,1
7,2016,19975,29808.0,200,47.1,5,1,0,0,1,0,0,0,1
5,2018,20990,13264.0,145,54.3,1,0,0,1,0,0,1,0,1
4,2019,30500,7000.0,145,50.4,5,1,0,0,1,0,0,0,1
0,2016,11290,40711.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2016,13500,47602.0,30,57.6,1,0,1,0,0,0,1,0,1
7,2018,38900,20300.0,145,34.0,6,0,0,1,0,0,1,0,1
4,2019,27750,9534.0,145,50.4,5,1,0,0,1,0,0,0,1
2,2012,11999,43269.0,145,47.1,5,1,0,0,0,0,1,0,1
1,2016,15800,39967.0,125,57.6,5,0,1,0,1,0,0,0,1
2,2017,16800,37344.0,30,62.8,5,0,1,0,1,0,0,0,1
1,2019,23450,4705.0,145,51.4,3,0,1,0,1,0,0,0,1
0,2015,10330,30042.0,0,80.7,3,0,1,0,1,0,0,0,1
1,2020,21450,6552.0,150,47.9,0,0,1,0,0,0,1,0,1
0,2017,12500,15735.0,150,55.4,1,0,1,0,0,0,1,0,1
2,2019,26990,1624.0,145,38.7,5,1,0,0,0,0,1,0,1
1,2016,19495,15226.0,125,57.6,5,0,0,1,1,0,0,0,1
6,2013,8995,73441.0,150,54.3,5,0,1,0,1,0,0,0,1
5,2019,32000,3000.0,145,33.2,5,0,0,1,0,0,1,0,1
1,2019,23950,6857.0,145,51.4,3,0,1,0,1,0,0,0,1
7,2016,18891,28931.0,205,47.9,5,0,0,1,1,0,0,0,1
6,2019,31750,4500.0,145,42.8,5,0,1,0,1,0,0,0,1
7,2017,36641,49158.0,145,34.0,6,0,0,1,0,0,1,0,1
0,2016,10996,25783.0,30,57.6,1,0,1,0,0,0,1,0,1
5,2019,20950,6500.0,150,45.6,0,0,1,0,0,0,1,0,1
1,2016,13495,72643.0,20,65.7,5,0,1,0,1,0,0,0,1
0,2019,20000,2236.0,145,46.3,2,0,1,0,0,0,1,0,1
4,2015,17498,57290.0,30,61.4,5,0,0,1,1,0,0,0,1
2,2017,15990,66598.0,30,65.7,5,0,0,1,1,0,0,0,1
7,2016,18998,41313.0,200,47.1,5,0,0,1,1,0,0,0,1
1,2016,15714,38670.0,125,57.6,5,0,1,0,1,0,0,0,1
1,2019,19990,6989.0,145,44.8,2,0,1,0,0,0,1,0,1
2,2015,9390,90000.0,0,74.3,5,0,1,0,1,0,0,0,1
1,2019,22230,16161.0,145,52.3,3,0,0,1,1,0,0,0,1
2,2017,17000,6989.0,150,51.4,1,0,1,0,0,0,1,0,1
1,2017,18990,12199.0,145,67.3,5,0,1,0,1,0,0,0,1
6,2016,16495,38541.0,145,49.6,1,0,1,0,0,0,1,0,1
6,2019,27888,2054.0,145,42.8,5,0,1,0,1,0,0,0,1
0,2016,9432,38673.0,0,76.3,3,0,1,0,1,0,0,0,1
6,2016,18950,39475.0,160,50.4,5,0,0,1,1,0,0,0,1
1,2019,23940,5804.0,145,51.4,5,1,0,0,1,0,0,0,1
3,2019,24498,0.0,145,40.4,5,0,0,1,0,0,1,1,0
3,2019,24888,5335.0,145,39.8,5,1,0,0,0,0,1,0,1
6,2015,14498,29850.0,30,61.4,5,0,1,0,1,0,0,0,1
7,2016,26999,18850.0,200,47.1,5,0,0,1,1,0,0,0,1
6,2017,17990,33126.0,145,56.5,5,0,1,0,1,0,0,0,1
1,2017,15998,24519.0,150,70.6,3,0,0,1,1,0,0,0,1
2,2015,20999,24204.0,260,35.8,6,1,0,0,0,0,1,0,1
2,2019,24491,2500.0,145,39.2,5,1,0,0,0,0,1,0,1
2,2019,27970,12350.0,145,47.9,5,0,0,1,1,0,0,0,1
2,2017,17445,36187.0,20,70.6,5,0,1,0,1,0,0,0,1
5,2019,23990,0.0,145,49.6,3,0,1,0,1,0,0,1,0
6,2017,19152,25000.0,150,49.6,1,0,1,0,0,0,1,0,1
1,2019,24400,6961.0,145,50.4,5,0,0,1,1,0,0,0,1
3,2018,21000,24111.0,145,67.3,5,0,1,0,1,0,0,0,1
1,2017,13000,28439.0,145,60.1,0,0,1,0,0,0,1,0,1
2,2016,14495,53500.0,20,70.6,5,1,0,0,1,0,0,0,1
3,2019,29950,7126.0,150,50.4,5,0,0,1,1,0,0,0,1
5,2019,26846,0.0,145,42.2,2,0,0,1,0,0,1,1,0
6,2015,14500,26382.0,150,56.5,5,0,1,0,1,0,0,0,1
6,2015,20999,24000.0,200,40.4,5,0,0,1,0,0,1,0,1
1,2018,14999,18794.0,145,67.3,5,0,1,0,1,0,0,0,1
7,2020,37000,3121.0,145,32.1,5,1,0,0,0,0,1,0,1
7,2018,24850,29734.0,145,56.5,5,0,0,1,1,0,0,0,1
5,2020,23888,4000.0,145,43.5,2,0,1,0,0,0,1,0,1
1,2019,30500,7157.0,145,34.9,5,0,0,1,0,0,1,0,1
6,2017,18691,13766.0,145,47.9,1,0,0,1,0,0,1,0,1
5,2019,27120,6000.0,145,43.5,2,0,1,0,0,0,1,0,1
0,2016,11990,33096.0,0,67.3,0,0,1,0,0,0,1,0,1
6,2017,19995,22620.0,145,49.6,1,0,1,0,0,0,1,0,1
1,2019,22500,12088.0,145,41.5,2,0,0,1,0,0,1,0,1
3,2017,21945,16669.0,150,47.9,5,0,0,1,0,0,1,0,1
3,2019,24991,7961.0,145,68.9,5,0,1,0,1,0,0,0,1
6,2019,29490,14437.0,150,31.7,5,1,0,0,0,0,1,0,1
7,2019,36990,5092.0,145,32.1,5,0,0,1,0,0,1,0,1
2,2018,19485,0.0,145,53.3,1,0,0,1,0,0,1,1,0
0,2016,12950,15734.0,0,67.3,0,0,1,0,0,0,1,0,1
5,2020,26990,5000.0,145,42.2,2,0,0,1,0,0,1,0,1
0,2016,11199,21246.0,20,64.2,0,1,0,0,0,0,1,0,1
0,2016,11495,42221.0,30,55.4,1,0,1,0,0,0,1,0,1
2,2016,15649,38066.0,20,70.6,5,0,1,0,1,0,0,0,1
6,2019,28000,7500.0,145,42.8,5,0,1,0,1,0,0,0,1
2,2020,36400,3222.0,145,44.1,5,0,0,1,1,0,0,0,1
2,2018,17300,14017.0,150,51.4,1,0,1,0,0,0,1,0,1
1,2015,10500,44458.0,0,74.3,3,0,1,0,1,0,0,0,1
6,2017,19460,18254.0,145,47.9,1,0,0,1,0,0,1,0,1
6,2016,16490,38035.0,145,47.9,1,0,0,1,0,0,1,0,1
1,2014,13995,22800.0,30,55.4,1,0,1,0,0,0,1,0,1
0,2015,11700,16000.0,30,55.4,1,0,1,0,0,0,1,0,1
2,2016,15000,25127.0,125,50.4,5,0,1,0,0,0,1,0,1
2,2014,11499,42892.0,30,65.7,5,0,1,0,1,0,0,0,1
6,2016,19298,16021.0,160,50.4,5,0,0,1,1,0,0,0,1
1,2019,30000,6750.0,150,34.9,5,0,0,1,0,0,1,0,1
6,2014,13000,38403.0,200,47.9,5,1,0,0,1,0,0,0,1
5,2019,23888,4165.0,145,42.2,2,0,0,1,0,0,1,0,1
2,2019,25290,4598.0,145,45.6,5,1,0,0,1,0,0,0,1
2,2014,10000,80120.0,30,62.8,5,0,1,0,1,0,0,0,1
1,2019,33500,9784.0,145,33.2,5,1,0,0,0,0,1,0,1
1,2016,13250,30928.0,20,67.3,5,0,1,0,1,0,0,0,1
3,2014,13495,31650.0,150,49.6,4,0,1,0,0,0,1,0,1
6,2019,40995,9029.0,145,31.4,5,1,0,0,0,0,1,0,1
1,2017,16990,26254.0,30,60.1,1,0,1,0,0,0,1,0,1
